Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
1255,763852,3/27/2008,Congressman Richard L. Skinner,"Writes to inform Rep. Thompson, Sec. Chertoff, A/S Kent, Commissioner Basham, and A/S Runge with the results of OIG's investigation of the death of infant, Michael Tony Futi at the Honolulu International Airport.",,,,,,,,,,
1256,758577,3/11/2008,Congressman Adam Smith,The City of Tacoma regarding their EB-5 application,,,,,,,,,,
1257,759611,3/13/2008,Congressman Olympia J. Snowe,"Writes on behalf of her constituent, (ta)4)    wj10 jost hjs passport 16 years ago and had it renewed whenever he returns to the U.S. there is aggravation by agents in the airport.",,,,,,,,,,
1258,757375,3/5/2008,Congressman Arlen Specter,concerning his current immigrant status,,,,,,,,,,
1259,758102,3/10/2008,Congressman Arlen Specter,"regarding the delay in his wifej(t""4) 4)4)    case file",,,,,,,,,,
1260,758152,3/10/2008,Congressman Arlen Specter,4xt>1    regarding his pending waiver,,,,,,,,,,
1261,758172,3/10/2008,Congressman Arlen Specter,of Velocity Healthcare concerning 1-140 and 1-485 applications for 4?4)    an emp]Oyee of Velocity,,,,,,,,,,
1262,,,,,,,,,,,,,,
1263,,,,,,,,,,,,,,
1264,759154,3/12/2008,Congressman Arlen Specter,request for documents regarding her husband's parents immigration,,,,,,,,,,
1265,759707,3/13/2008,Congressman Arlen Specter,Senator Specter writes with concerns about the commercial aspects of the WHTI program.,,,,,,,,,,
1266,760054,3/17/2008,Congressman Arlen Specter,<b>fo)    on behalf of her client regarding her H-1B visa,,,,,,,,,,
1267,762937,3/27/2008,Congressman Arlen Specter,(b)(6i    regarding the status of her N-400 and FBI name check,,,,,,,,,,
1268,763218,3/27/2008,Congressman Arlen Specter,"Expresses concerns that deportable aliens convicted of crimes remain in the US because their native countries refuse to repatriate them. Requests a list of notifications forwarded to the State Department pursuant to 243(d) in the last 5 years, any action upon them, and if they were successful.",,,,,,,,,,
1269,763219,3/27/2008,Congressman Arlen Specter,Writes regarding removable criminal aliens who invoke Article 3 of the UN Convention Against Torture and expresses concern that DHS is allowing very dangerous aliens to remain in the US.,,,,,,,,,,
1270,,,,,,,,,,,,,,
1271,757552,3/6/2008,Congressman Fortney Pete Stark,"(b)B)    }egarding the U.S. Civil Surgeon who completed his wife, (b^6J    physical examination for permanent residence",,,,,,,,,,
1272,757858,3/7/2008,Congressman Fortney Pete Stark,Writer expresses concern about a certified civil surgeon that has been approved by the USCIS who expressed unprofessional behavior by giving his patient religious information.,,,,,,,,,,
1273,758614,3/11/2008,Congressman Ted Stevens,(bK6-’    regarding immigrantion petitons,,,,,,,,,,
1274,759152,3/12/2008,Congressman Ted Stevens,"Writes to DHS on behalf of his constituent,fbl<6t    regarding a liquid fertilizer installation.",,,,,,,,,,
1275,759507,3/13/2008,Congressman Ted Stevens,"Writes on behalf of a constituent, regarding the removal of the constituent's name from the Selectee List. The TRIP material was received, completed and returned by the constituent, but the constituent has received has no further response.",,,,,,,,,,
1276,759916,3/17/2008,Congressman Ted Stevens,"requesting assistance with the 1-130 petition for his wife, (b)(6)",,,,,,,,,,
1277,759975,3/17/2008,Congressman Ted Stevens,"<lDl’61    requesting assistance with the immigrant visa petitions for her parents, <b>(6)",,,,,,,,,,
1278,,,,,,,,,,,,,,
1279,,,,,,,,,,,,,,
1280,757097,3/4/2008,Congressman Thomas G. Tancredo,Representative Tancredo writes with questions regarding child abandonment in immigration enforcement cases.,,,,,,,,,,
1281,756696,2/27/2008,Congressman Bennie G. Thompson,"Chairman Thompson writes to confirm that the DUSM will attend the House Homeland Security Committee, Subcommittee on Emerging Threats, Cybersecurity, and Science and Technology hearing entitled, ""Nuclear Smuggling Detection: Recent Tests of Advanced Spectroscopic Portal Monitors"" to be held on March 5, 2008.",,,,,,,,,,
1282,757416,3/5/2008,Congressman Bennie G. Thompson,"Writes requesting information regarding DHS selection of VBP Group, LLC to provide consulting services on personnel issues. Asks 5 specific questions.",,,,,,,,,,
1283,757486,3/5/2008,Congressman Bennie G. Thompson,"Writes regarding the outreach done in coordination with Public Law 110-161, as well as the questions regarding the data used to determine fence placement in Texas.",,,,,,,,,,
1284,759854,3/14/2008,Congressman Bennie G. Thompson,Writes requesting (cX6t    serve as a detail to the Republican staff of the Committee.,,,,,,,,,,
1285,760835,3/19/2008,Congressman Bennie G. Thompson,"Writes to express concerns about recent report of serious mistreatment of Indian nationals employed at Signal International facilities in Pascagoula, Mississippi and Orange, Texas.",,,,,,,,,,
1286,,,,,,,,,,,,,,
1287,,,,,,,,,,,,,,
1288,761399,3/20/2008,Congressman Bennie G. Thompson,Writes regarding the MAXHR system and the negative impact that it has on morale.,,,,,,,,,,
1289,761401,3/20/2008,Congressman Bennie G. Thompson,Write regarding the NPRM for US-VISIT air exit and their opposition to airlines collecting biometric data.,,,,,,,,,,
1290,761531,3/3/2008,Congressman Bennie G. Thompson,Submits questions about 4)4)    ]acg of direct line authority over OSDBU officers throughout the componentss and his ability to compel Departwide-wide enforcement of policies & practices. DUSM concurrence on response necessary before Mr. Boshear signs.,,,,,,,,,,
1291,757216,3/5/2008,Congressman Patrick Tiberi,4X6)    regarding their 1-751,,,,,,,,,,
1292,757438,3/5/2008,Congressman Patrick Tiberi,"Writes on behalf of his constituent, 4*4*    who is requesting assistance with customs.",,,,,,,,,,
1293,760777,3/18/2008,Congressman Patrick Tiberi,"Writes on behalf of his constituent, 4)4)    and requests assistance in resolving the release of homeland security funds to reimburse|4)4)    Icompany.",,,,,,,,,,
1294,757371,3/4/2008,Congressman Chris Van Hollen,Writes on behalf of the Cabad Israeli Center of Rockville regarding a 2007 UASI DHS grant designated to install a fence and security cameras.,,,,,,,,,,
1295,,,,,,,,,,,,,,
1296,,,,,,,,,,,,,,
1297,759797,3/14/2008,Congressman Chris Van Hollen,"regarding his N-600 petition for his adopted daughter, (b)(6)",,,,,,,,,,
1298,763359,3/27/2008,Senator David Vitter,Writes in support of the creation of an EB-5 regional center for the State of Louisiana.,,,,,,,,,,
1299,757351,3/4/2008,Congressman John W. Warner,"Writes on behalf of his constituent, pbX6>    of Interface Dynamics Control Corp., regarding his proposal.",,,,,,,,,,
1300,761395,3/20/2008,Congressman John W. Warner,W'    -egarding Vietnam adoptions,,,,,,,,,,
1301,761396,3/20/2008,Congressman John W. Warner,",b,,6t    regarding Vietnam adoptions",,,,,,,,,,
1302,761951,3/24/2008,Congressman John W. Warner,Writes to DHS on behalf of his constituent (0''V    regarding her concerns about a recent decision pertaining to her application for adjustment of status.,,,,,,,,,,
1303,763340,3/28/2008,Congressman John W. Warner,(b)(6)    request for assistance in resolving long delayed process of I- te-,,,,,,,,,,
1304,,,,,,,,,,,,,,
1305,757899,3/7/2008,Congressman Melvin L. Watt,"Writes to the Secretary requesting assistance by providing a representative from you agency to serve as a Conference presenter on June 16, 2008 from 8 to 1 at High Point University on High Point NC",,,,,,,,,,
1306,756858,3/4/2008,Congressman Jim Webb,regarding the status of their name check,,,,,,,,,,
1307,757016,3/4/2008,Congressman Jim Webb,"Senator Jim Webb writes on behalf of his constituent,(bl(0-(b)(6)    and the constituent's son, both of whose names are on the DHS watch list. Sen. Webb requests a duplicate response to be sent to his Norton, VA office.",,,,,,,,,,
1308,757108,3/4/2008,Congressman Jim Webb,(bl(61    regarding her non-immigrant visa,,,,,,,,,,
1309,758597,3/11/2008,Congressman Jim Webb,•W6-’    regarding his wife/^16-    J-1 waiver,,,,,,,,,,
1310,758600,3/11/2008,Congressman Jim Webb,(bl(b'    regardi ng the status of his I-130 petiton,,,,,,,,,,
1311,758602,3/11/2008,Congressman Jim Webb,0:60    on behalf of1:1:0(61    egarding her visa,,,,,,,,,,
1312,758619,3/11/2008,Congressman Jim Webb,ftb(t0    regarding the status of his family members refugee application,,,,,,,,,,
1313,,,,,,,,,,,,,,
1314,759818,3/14/2008,Congressman Jim Webb,4)4)    regarding the status of bis 1-485,,,,,,,,,,
1315,759820,3/14/2008,Congressman Jim Webb,"|4)4i    regarding the status of the visa he applied for his mother, (b)(6)",,,,,,,,,,
1316,759821,3/14/2008,Congressman Jim Webb,4X6)    re:. 1-824,,,,,,,,,,
1317,761995,3/24/2008,Congressman Jim Webb,Writes on behalf of 4)4)    regarding the delay of his citizenship application.,,,,,,,,,,
1318,762261,3/25/2008,Congressman Jim Webb,"fb)4)    request for humanitarian parole for her son, 4)4) (b)(6)",,,,,,,,,,
1319,763871,3/28/2008,Congressman Jim Webb,"Writes on behalf of his constituent, regarding an investigation conducted by the Special Investigations Division, FLETC in Glynco, Georgia.",,,,,,,,,,
1320,760731,3/19/2008,Congressman Robert Wexler,"Follow-up on ’4’    request for a refund on fees, paid",,,,,,,,,,
1321,762897,3/26/2008,Congressman Edward Whitfield,4)(6’    re; green card,,,,,,,,,,
1322,,,,,,,,,,,,,,
1323,757018,3/4/2008,Congressman Richard Williams,"letters to Members of Congress requesting a deadline extension for the TSL requirement, (letters to be signed by Elaine Duke, DUSM)",,,,,,,,,,
1324,761493,3/20/2008,Congressman Heather A. Wilson,"lb,{6)    regarding pending application",,,,,,,,,,
1325,761404,3/20/2008,Congressman Robert Wittman,re: humanitarian parole,,,,,,,,,,
1326,757073,3/4/2008,Congressman Frank R. Wolf,Writes in regards to constituent who is asking about DHS's policy regarding TDY overseas assignments.,,,,,,,,,,
1327,757343,3/5/2008,Congressman Frank R. Wolf,(bX6j    regarding their humanitarian parole,,,,,,,,,,
1328,758572,3/11/2008,Congressman Frank R. Wolf,(b)<0)    (follow up from previous letter send regarding the status of her 1-131 application,,,,,,,,,,
1329,758651,3/11/2008,Congressman Frank R. Wolf,"Writes on behalf of his constituent,(bXo)    regarding pending employment with DHS, specifically the GS-level that was offered.",,,,,,,,,,
1330,761663,3/21/2008,Congressman Frank R. Wolf,(b'<0)    . regarding Vietnam Adoptions,,,,,,,,,,
1331,756857,3/4/2008,Congressman Albert R. Wynn,(tlXL7    regarding the status of their I-131 application,,,,,,,,,,
1332,757436,3/5/2008,Congressman Albert R. Wynn,<t0!6'    regarding their 1-485,,,,,,,,,,
1333,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,
1335,760196,3/17/2008,Congressman Albert R. Wynn,regarding his issues with an overdue response from the USCIS for a Freedom of Information Act/Privacy Act request that was made on the behalf of (bffSl,,,,,,,,,,
1336,761015,3/19/2008,Congressman Albert R. Wynn,(bX6)    regarding her concerns with her issue with an Immigration Visa for her husband,,,,,,,,,,
1337,762264,3/25/2008,Congressman Albert R. Wynn,<bK6>    Regarding the status of his 1-485 application,,,,,,,,,,
1338,756855,3/4/2008,Congressman Don Young,fb)16)    regarding the status of the humanitarina parole application they filed,,,,,,,,,,
1339,756671,12/15/2007,,,,,,,,,,,,
1340,756674,2/15/2008,,"The purpose of this report is to provide monthly status on the planned and actual deployment of US-VISIT systms at air, sea and land ports.",,,,,,,,,,
1341,757017,3/4/2008,,"^,(o1    who is seeking a visa for her dependents, |(b)(S) (b)(0)    She is requesting that her case be expedited",,,,,,,,,,
1342,,,,,,,,,,,,,,
1343,757565,10/3/2007,,"GAO-06-795, Transportation Security Administration: Oversight of Explosive Detection Systems Maintenance Contracts Can be Strengthened",,,,,,,,,,
1344,,,,,,,,,,,,,,
1345,Policy Congressional Report,,,,,,,,,,,,,
1346,Opened Between 04/01/2008 and 04/30/2008,,,,,,,,,,,,,
1347,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
1348,764194,4/1/2008,Congressman Neil Abercrombie,"Representative Abercrombie writes regarding the proposed Hawaiian Coastwise Cruises rule urging the Department to adopt a Hawaii specific rule, which will safeguard a U.S.-flag cruise ship.",,,,,,,,,,
1349,764507,4/2/2008,Congressman Neil Abercrombie,"Representative Abercrombie requests information regarding an investigation into an incident concerning go! Airlines at the Hilo, Hawaii airport.",,,,,,,,,,
1350,769537,4/28/2008,Congressman Neil Abercrombie,Writing regarding visa clarification in the domestic circus and carnival industry,,,,,,,,,,
1351,769757,4/29/2008,Congressman Daniel K. Akaka,44    regarding his immigration status which prevents his travel to Thailand,,,,,,,,,,
1352,765292,4/7/2008,Senator Lamar Alexander,Writes to the President on behalf of constituent4)4)    int| requests a religious visa to allow him to continue his ministry.,,,,,,,,,,
1353,765673,4/8/2008,Congressman Rodney Alexander,Writes to express support for the creation of an EB-5 regional center for Louisiana and Mississippi.,,,,,,,,,,
1354,766235,4/11/2008,Congressman Robert E. Andrews,-egarding her son £b'X0'    case file,,,,,,,,,,
1355,768040,4/21/2008,Congressman Spencer Bachus,4)4)    regarding the US CIS Moscow Field Office Director,,,,,,,,,,
1356,,,,,,,,,,,,,,
1357,768675,4/22/2008,"Congressman Joseph R, Biden","Writes on behalf of a constituent who requests retirement credentials, as a former employee of the U.S. Immigration and Naturalization Service (INS).",,,,,,,,,,
1358,764797,4/3/2008,Congressman Jeff Bingaman,"Writes to express concern regarding the Department of Homeland Security using the REAL ID Act to waive environment, wildlife, and public land laws.",,,,,,,,,,
1359,769354,4/28/2008,Congressman Christopher S. Bond,"Letter in support of building the National Bio and Agro-defense Facility (NBAF) in Manhattan, Kansas.",,,,,,,,,,
1360,764977,4/3/2008,Congressman Jo Bonner,"Write on behalf of her constituent,,b>!61    who is interested in receiving an appointment to the National Advisory Council for FEMA.",,,,,,,,,,
1361,768693,4/23/2008,Congressman Madeleine Z. Bordallo,"(b)(6}    Regarding the humanitarian parole submitted on behalf of her nephew,    |",,,,,,,,,,
1362,764065,4/1/2008,Congressman Dan Boren,<bl(61    Regarding the status of his 1-485 application,,,,,,,,,,
1363,766532,4/14/2008,Congressman Dan Boren,“W    Regarding the US CIS Moscow Field Office Director,,,,,,,,,,
1364,77003 I,4/29/2008,Senator Barbara Boxer,"Writes to request information about ICE procedures relating to workplace enforcement. Specifically, requests a report on an ICE enforcement action that took place on February 8, 2008 in Van Nuys California.",,,,,,,,,,
1365,,,,,,,,,,,,,,
1366,,,,,,,,,,,,,,
1367,764972,4/4/2008,Congressman Allen Boyd,(bX6)    regarding pending background check,,,,,,,,,,
1368,765571,4/8/2008,Congressman Allen Boyd,<bRb-    regarding their pending background check,,,,,,,,,,
1369,768036,4/18/2008,Congressman Robert A. Brady,Writes in support of Starr Tours receiving the Intercity Bus Security Grant and explains that it would enable them to purchase needed facility security upgrades.,,,,,,,,,,
