Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
2478,,,,,,,,,,,,,,,
2479,966867,11/30/12,Congressman Lou Barletta,Writes on behalf of his constituent regarding the status of his background investigation from Homeland Security Investigations.,,,,,,,,,,,
2480,966516,11/28/12,Congressman Jaime Herrera Beutler,Department of State referral.,,,,,,,,,,,
2481,965411,11/15/12,Congressman Gus M. Bilirakis,"Writes on behalf of his constituents, |(t'XQi    |regarding concerns of being discriminated against by CBP.",,,,,,,,,,,
2482,966788,11/29/12,Senator Richard Blumenthal,Thanks the Secretary for visiting Connecticut after Hurricane Sandy.,,,,,,,,,,,
2483,965938,1 1/20/2012,Congressman Dan Boren,Wife filed Form 1 601 for husband,,,,,,,,,,,
2484,965188,11/13/12,Congressman Scott P. Brown,Status of case,,,,,,,,,,,
2485,966039,11/21/12,Congressman Scott P. Brown,Constituents want to have an investigation of treatment received by ICE,,,,,,,,,,,
2486,,,,,,,,,,,,,,,
2487,,,,,,,,,,,,,,,
2488,966691,11/29/12,Congressman Scott P. Brown,Re status of an 1-131 on behalf of (h^0J,,,,,,,,,,,
2489,965342,11/15/12,Congressman Dan Burton,Writes on behalf of constituent requesting assistance with immigration case.,,,,,,,,,,,
2490,966811,11/29/12,Senator Saxby Chambliss,Writes on behalf of a constituent seeking a biweekly pay cap waiver for working the Republican and Democratic conventions.,,,,,,,,,,,
2491,965191,11/13/12,Congressman William Lacy Clay,Constitution wants to unite the family of dead brother in the United States,,,,,,,,,,,
2492,965402,11/15/12,Senator Tom A. Cobum,Requests clarification about the spending on ammunition purchases for each component.,,,,,,,,,,,
2493,966613,,Congressman Tom Cole,,,,,,,,,,,,
2494,964387,11/5/12,Congressman Kent Conrad,Vacancy at the Fargo Application Center causing a large backlog,,,,,,,,,,,
2495,,,,,,,,,,,,,,,
2496,964307,11/5/12,Congressman Joseph Crowley,Father filed Form 1-730 for his daughter,,,,,,,,,,,
2497,964448,11/6/12,Congressman Jim DeMint,Writes on behalf of constituent regarding a FOIA request.,,,,,,,,,,,
2498,964353,11/5/12,Congressman Mario Diaz-Balart,Requests the deportation of a Cuban national with connections to Fidel Castro and an explanation as to why a convicted Cuban spy was allowed to travel to Washington D.C.,,,,,,,,,,,
2499,966412,11/27/12,Senator Richard J. Durbin,"Request reconsideration of denial of assistance to Henderson County, Illinois.",,,,,,,,,,,
2500,966967,11/30/12,Senator Richard J. Durbin,Employment with USCIS,,,,,,,,,,,
2501,965663,11/16/12,Senator Dianne Feinstein,Writes on the behalf of constituent regarding being removed from watch list.,,,,,,,,,,,
2502,965893,11/19/12,Congressman John Fleming,"Writes on behalf of constituent, iC7(6'    |who has been waiting for his TWIC card and would like it to be expedited.",,,,,,,,,,,
2503,965913,11/20/12,Congressman Bill Flores,Husband filed for his wife Form [-601,,,,,,,,,,,
2504,,,,,,,,,,,,,,,
2505,,,,,,,,,,,,,,,
2506,965476,11/15/12,Congressman Ivan K. Fong,Incoming Rep. Posey to GC Regarding OGC Activity (10/25/12),,,,,,,,,,,
2507,964503,11/6/12,Congressman Barney Frank,Status of case,,,,,,,,,,,
2508,964716,11/8/12,Congressman David Gibbons,Request a point of contact for budget and accounting personnel.,,,,,,,,,,,
2509,964913,11/9/12,Senator Kirsten E. Gillibrand,Labor Certificate for employee,,,,,,,,,,,
2510,966036,11/21/12,Congressman Robert W. Goodlatte,Congressman Goodlatte has requested for the Secret Service to elaborate further about the power exercised by President Obama to authorize Secret Service protection for his staff members and who has been and is currently covered under these directives.,,,,,,,,,,,
2511,965784,11/19/12,Congressman Morgan Griffith,Constitution filed N-336 for himself,,,,,,,,,,,
2512,,,,,,,,,,,,,,,
2513,966369,11/27/12,Congressman Raul M. Grijalva,Urges the Secretary to push the Federal Energy Regulatory Commission (FERCj to consider alternatives for a 60-mile natural gas pipeline that would pass through Altar Valley in Arizona.,,,,,,,,,,,
2514,966368,11/27/12,Congressman Janice Hahn,Writes to applaud the vigilance of the officers involved in seizing 359 stolen copper ingots worth $1.25 million headed to China.,,,,,,,,,,,
2515,965883,11/19/12,Congressman Doc Hastings,Re status of a case. (1-730),,,,,,,,,,,
2516,966496,11/28/12,Congressman Doc Hastings,"Re an 1-601 waiver,",,,,,,,,,,,
2517,964543,11/6/12,Congressman Martin Heinrich,Regarding her son's travel to the United States. (1-90). Department of State referal.,,,,,,,,,,,
2518,964203,11/2/12,Congressman Brian Higgins,Re an I-129F/K1 visa.,,,,,,,,,,,
2519,,,,,,,,,,,,,,,
2520,966008,11/20/12,Congressman Ruben Hinojosa,Writes on behalf of his constituent who claims he has been demoted and has been the subject of discrimination after being accused of sexual assault.,,,,,,,,,,,
2521,964028,11/1/12,Congressman Steny H. Hoyer,Writes on behalf of a constituent regarding remote sensing systems at maritime ports.,,,,,,,,,,,
2522,965662,11/16/12,Congressman Robert Hurt,Writes on behalf of constituent who requests immigration assistance for her father.,,,,,,,,,,,
2523,966017,11/21/12,Senator Janies M. Inhofe,Supports the proposal submitted by Tactical Electronics and Military Supply for the Robotic Aircraft for Public Safety project.,,,,,,,,,,,
2524,964100,11/1/12,Congressman Steve Israel,"Requests FEMA to work with wireless carriers to deploy additional ""Cell on Wheels"" and ""Cell on Lights"" trucks to Long Island in order to provide phone coverage to constituents affected by Hurricane Sandy.",,,,,,,,,,,
2525,964915,11/9/12,Congressman Darrell Issa,Re an I-290B status.,,,,,,,,,,,
2526,964900,11/9/12,Senator Mike Johanns,Re a Deferred Action-case.,,,,,,,,,,,
2527,,,,,,,,,,,,,,,
2528,,,,,,,,,,,,,,,
2529,964775,11/8/12,Congressman Walter B. Jones,Writes on behalf of constituent regarding denial of grant extension.,,,,,,,,,,,
2530,965659,11/16/12,Congressman Walter B. Jones,Writes on behalf of constituent Mei    wb0 has concerns about law enforcement not investigating or punishing illegal immigrants for crimes reported.,,,,,,,,,,,
2531,965508,11/15/12,Congressman Marcy Kaptur,Writes on behalf of a constituent regarding issues he has been having with Travler Redress Inquiry Program.,,,,,,,,,,,
2532,964131,11/2/12,Congressman William R. Keating,Re Spouses of legal pemianuent residents. (LPRS.),,,,,,,,,,,
2533,964802,1 1/8/2012,Senator John F. Kerry,Requests that documents be provided to Thermo Fisher Scientific to ensure payment for their work with DNDO.,,,,,,,,,,,
2534,965664,11/16/12,Senator John F. Kerry,"Writes on behalf of a constituent regarding the security precautions at Thomas P. O'neil, Jr, Federal Building in Boston.",,,,,,,,,,,
2535,,,,,,,,,,,,,,,
2536,966513,11/28/12,Senator John F. Kerry,Encourages ICE to consider issuing a stay of removal to any individual currently in the U.S. with a Massachuseets drug conviction due to the mishandling of drug evidence at the Hinton Drug Lab.,,,,,,,,,,,
2537,966611,11/28/12,Senator John F. Kerry,Supports Gov. Patrick's request that CBP expand it's hours of operation and Boston Logan International Airport.,,,,,,,,,,,
2538,964457,11/6/12,Congressman Jack Kingston,Writes on behalf of a constituent regarding a bill the constituent received from DHS.,,,,,,,,,,,
2539,965639,11/16/12,Congressman Jack Kingston,Writes on behalf of his constituent regarding a discharge upgrade request.,,,,,,,,,,,
2540,966308,11/27/12,Congressman Jack Kingston,Writes regarding his constituent’s concerns about a hostile workplace.,,,,,,,,,,,
2541,964032,11/1/12,Senator Mark Kirk,Writes on behalf of his constituent iW0)    regarding his administrative leave with the Federal Protective Services.,,,,,,,,,,,
2542,965661,11/16/12,Senator Mark Kirk,Writes on behalf of his constituent regarding cybersecurity issues.,,,,,,,,,,,
2543,,,,,,,,,,,,,,,
2544,966235,11/21/12,Congressman James Lankford,Requests timely consideration of 1-129 petition filed on behalf of    |,,,,,,,,,,,
2545,965844,11/19/12,Congressman Sheila Jackson Lee,Re expedite waiver of an 1-60 L,,,,,,,,,,,
2546,966031,11/21/12,Congressman Joseph I. Lieberman,"Urges DHS to partner with tire City of New Haven, Connecticut to create a new multi-agency firearms training center.",,,,,,,,,,,
2547,964298,11/5/12,Congressman Mary Bono Mack,Privacy release,,,,,,,,,,,
2548,964642,11/8/12,Congressman Kenny Marchant,"Writes in favor of maintaining the 287 (g) partnership between the Department and the city of Fanners Branch, Texas.",,,,,,,,,,,
2549,964690,11/8/12,Congressman Kenny Marchant,"Writes in support of maintaining the 287(g) partnership between the Department and CaiTollton, Texas.",,,,,,,,,,,
2550,964156,11/2/12,Congressman Doris O. Matsui,Re status on [-601 case.,,,,,,,,,,,
2551,,,,,,,,,,,,,,,
2552,964719,11/5/12,Senator John McCain,Constituent    writes regard the President Security Detail,,,,,,,,,,,
2553,966778,11/29/12,Congressman Michael H. Michaud,Writes regarding a sophisticated phone scam that is currently victimizing seniors in Maine,,,,,,,,,,,
2554,965250,11/14/12,Senator Barbara A. Mikulski,"Writes on behalf of a constituent requesting a point of contact to further discuss developing his program, the National Training Institute/Public Safety Academy.",,,,,,,,,,,
2555,965931,11/20/12,Senator Lisa Murkowski,Writes regarding ways of alleviating the burden on applicants in Alaska as they begin to renew their TWIC cards.,,,,,,,,,,,
2556,964319,11/5/12,Senator Bill Nelson,Pending Form 1-601 case in Administrative Appeals,,,,,,,,,,,
2557,964521,11/6/12,Senator Bill Nelson,Re: M6'1    riaim of permanent residency.,,,,,,,,,,,
2558,965283,11/14/12,Congressman Pete Olson,"Writes on behalf of constituentj(b,(6)    (vho was appying for a job but was refused b/c his name came up in a National Criminal History/Terrorist Watch List database.",,,,,,,,,,,
2559,,,,,,,,,,,,,,,
2560,,,,,,,,,,,,,,,
2561,965682,1 1/16/2012,Congressman Ed Perlmutter,"Requests information regarding the termination of the ""Government Information Sharing Framework"" program (GJSF) and asks what each department needs to reinstate the GISF program in order to prevent cyber-attacks.",,,,,,,,,,,
2562,966050,11/21/12,Congressman Todd Russell Platts,Humanitarian Parole for constituent,,,,,,,,,,,
2563,964456,11/6/12,Senator Rob Portman,"Writes on behalf of constituent, who requests an investigation into a complaint against CBP,",,,,,,,,,,,
2564,964760,11/5/12,Congressman Bill Posey,Representative Posey writes wanting a variety of questions answered by the Privacy Office,,,,,,,,,,,
2565,964745,11/5/12,Congressman Bill Posey,Representative Posey would like get a better understanding on how FLETC allocates its resources.,,,,,,,,,,,
2566,,,,,,,,,,,,,,,
2567,964763,11/5/12,Congressman Bill Posey,"Representative Posey would like to get a under standing on how the Bureau of Operations, Coordination and Planning allocates its resources.",,,,,,,,,,,
2568,964773,11/5/12,Congressman Bill Posey,Representative Posey writes wanting a better understanding how the Bureau of Intergovernmental Affairs allocate its resources.,,,,,,,,,,,
2569,965124,11/13/12,Congressman Bill Posey,Requests information regarding the Department's allocation of resources and participation in major activities.,,,,,,,,,,,
2570,966027,11/21/12,Congressman Nick J. Rahall,Constituent wants to renew green card,,,,,,,,,,,
2571,964106,11/1/12,Congressman Jim Renacci,Privacy release for Form 1-765,,,,,,,,,,,
2572,964326,11/5/12,Congressman Michael D. Rogers,Parents took custody of adopted in 2008,,,,,,,,,,,
2573,965190,11/13/12,Congressman Timothy Ryan,Husband filed for his wife a visa,,,,,,,,,,,
2574,,,,,,,,,,,,,,,
2575,964102,11/1/12,Congressman Gregorio Sablan,Requests extension of the current humanitarian parole policy on a case-by-case basis and certain individuals in the Commonwealth of the Northern Mariana Islands.,,,,,,,,,,,
2576,966567,11/28/12,Congressman Janice D. Schakowsky,Requesting status of appeal (I-290B).,,,,,,,,,,,
2577,964761,11/8/12,Senator Charles E. Schumer,Writes on behalf of a constituent regarding the constituent's FOIA request within NPPD.,,,,,,,,,,,
2578,964779,11/8/12,Senator Charles E. Schumer,Supports application submitted by the Rockaway Waterfront Alliance for funding under the FEMA 2012 Community Resilience Innovation Challenge Program.,,,,,,,,,,,
2579,966239,11/26/12,Senator Charles E. Schumer,Supports the application submitted by the Point Breeze Volunteer Fire Department for funding under the Community Resilience Challenge Grant Program.,,,,,,,,,,,
2580,,,,,,,,,,,,,,,
2581,966240,11/26/12,Senator Charles E. Schumer,"Writes SI in support of Phelps Volunteer Fire Departments application for funding under the Assistance to Firefighters Gram Program,",,,,,,,,,,,
2582,966213,11/26/12,Senator Charles E. Schumer,Writes in support of the application submitted by the Sennett Fire Department for funding under the Assistance to Firefighters Grant (AFG) Program.,,,,,,,,,,,
2583,966702,11/29/12,Senator Charles E. Schumer,Supports the application submitted by ihe North Syracuse Volunteer Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,,
2584,965211,11/14/12,Congressman David Scolt,"Writes on behalf of his constituent, Nacoe Dudley, regarding her request to be transferred to the Atlanta Field Office.",,,,,,,,,,,
2585,965201,11/13/12,,Not completed,,,,,,,,,,,
2586,964754,11/8/12,Senator Jeanne Shaheen,Supports the application submitted by Clean Air-Cool Planet for funding under the Community Resilience Innovation Challenge.,,,,,,,,,,,
2587,965992,11/20/12,Congressman Bill Shuster,Status of Case,,,,,,,,,,,
2588,,,,,,,,,,,,,,,
2589,,,,,,,,,,,,,,,
2590,965202,11/13/12,Congressman Cliff Steams,Assisting |<bX6>    Kvith getting her J waiver,,,,,,,,,,,
2591,965300,11/14/12,Congressman John Sullivan,Supports the proposal submitted by Tactical Electronics and Military Supply for the Robotic .Aircraft for Public Safety project.,,,,,,,,,,,
2592,965660,11/16/12,Senator Jon Tester,Requests that construction of NBAF be halted until Congress completes the FY20 I3 appropriations process.,,,,,,,,,,,
2593,965630,11/15/12,Congressman Bennie G. Thompson,Rep Thompson writes expressing the importance of shared Information Technology,,,,,,,,,,,
2594,96586),11/19/12,Congressman Mike Thompson,Writes on behalf of constituent concerning job relocation.,,,,,,,,,,,
2595,965125,11/13/12,Congressman Fred Upton,"Requests additional information on the BioWatch program, as they found the previous response insufficient.",,,,,,,,,,,
2596,,,,,,,,,,,,,,,
2597,964921,11/9/12,Congressman Nydia M. Valezquez,Requests that small business loans and adequate resources such as interpreters and supplies necessary for an efficient clean up after Hurricane Sandy are provided to NY.,,,,,,,,,,,
2598,964090,11/1/12,Congressman Nydia M. Velazquez,Requests assistance from FEMA and Small Business Administration due to Hurricane Sandy damages.,,,,,,,,,,,
