Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
3113,873248,7/1/2010,Congressman Jon Kyi,Writes on behalf of constituent®®    ’egarding his CBP complaint.,,,,,,,,,,,
3114,874465,7/13/2010,Congressman Doug Lamborn,Write to disagree with DHS position concerning the immigration status of 1®®    land reauest his recent actions be taken into consideration for adjudication.,,,,,,,,,,,
3115,875321,7/19/2010,Congressman Rick Larsen,Representative Larsen writes regarding the current proposal to increase I-90 fees,,,,,,,,,,,
3116,875739,7/22/2010,Congressman Rick Larsen,Re 1-90 (Fees/Refunds/Fee waivers.,,,,,,,,,,,
3117,876583,7/28/2010,Congressman Rick Larsen,"Requests that USCIS and CBP delay changing the H2B visa process until this fall so that it doesn't negatively effect business owners in Point Roberts, Washington during their busiest tourist season.",,,,,,,,,,,
3118,874176,7/8/2010,Senator Frank R. Lautenberg,Supports the Bradley Gardens First Aid and Rescue Squad's application to the 2010 FEMA Assistance to Firefighters Grant.,,,,,,,,,,,
3119,875185,7/16/2010,Senator Frank R. Lautenberg,"Wrties in support of the Boroughs of Park Ridge, Montvale and Woodcliff Lake’s application to the Assistance to Firefighters Grant.",,,,,,,,,,,
3120,,,,,,,,,,,,,,,
3121,875190,7/16/2010,Senator Frank R. Lautenberg,Writes in support of the City of Passaic Fire Department's application to the Assistance to Firefighters Grant.,,,,,,,,,,,
3122,875420,7/19/2010,Senator Frank R. Lautenberg,Writes to support the Mount Laurel Fire Department’s application for the Assistance to Firefighter's Grant Program.,,,,,,,,,,,
3123,876777,7/30/2010,Senator Frank R. Lautenberg,Writes to support the Forked River Fire Department's application for the Assistance to Firefighter's Grant Program.,,,,,,,,,,,
3124,873244,7/1/2010,Senator Patrick J. Leahy,Supports the Beth Fire Department’s application for the Firefighters Grant Program (CFDA#97.044).,,,,,,,,,,,
3125,875005,7/14/2010,Congressman Barbara Lee,Writes on behalf of constituent who is concerned about being on watch list.,,,,,,,,,,,
3126,875418,7/20/2010,Congressman Barbara Lee,Writes on behalf of constituent who is concerned about status on watchlist.,,,,,,,,,,,
3127,874504,7/13/2010,Congressman Sheila Jackson Lee,Writes regarding a Federal Protective Service Plicy Compliance Unit investigation involving her constituent.,,,,,,,,,,,
3128,874673,7/14/2010,Senator Carl Levin,"Writes on behalf of his constitent who has applied for DHS employment, but has not been accepted for any jobs.",,,,,,,,,,,
3129,875192,7/16/2010,Senator Carl Levin,Writes regarding the Chemical and Water Security Act of 2009 and requests DHS provide a detailed analysis of the bill.,,,,,,,,,,,
3130,,,,,,,,,,,,,,,
3131,875898,7/23/2010,Congressman Jerry Lewis,Request DHS's views and a legal opinion on enhancing the application of operational and intelligence capabilities towards border enforcement and counter smuggling operations along the Southwest border.,,,,,,,,,,,
3132,874727,7/14/2010,"Congressman Joseph I, Lieberman",Write regarding improvements to the planning and management of the Traveler Enforcement Compliance System (TECS).,,,,,,,,,,,
3133,875838,7/22/2010,Congressman Dave Loebsack,Visa number allocation,,,,,,,,,,,
3134,873503,7/2/2010,Congressman Zoe Lofgren,Writes requesting a use of force review of Department personnel who act along U.S. land borders.,,,,,,,,,,,
3135,874301,7/12/2010,Congressman Zoe Lofgren,"Urge DHS to address the immigration needs of our soldiers, specifically with regard to military spouses.",,,,,,,,,,,
3136,876403,8/17/2010,Congressman Zoe Lofgren,Asks how local law enforcement agencies can opt of of the Secure Communities program.,,,,,,,,,,,
3137,873529,7/2/2010,Congressman Richard G. Lugar,Re an 1-601 (CDJ).,,,,,,,,,,,
3138,,,,,,,,,,,,,,,
3139,873836,7/7/2010,Congressman Richard G. Lugar,Pending Deportation of (b)(6),,,,,,,,,,,
3140,874507,7/13/2010,Congressman Richard G. Lugar,Mismaagement led to disadvantage of China EB2 in FY 2009 and FY 2010,,,,,,,,,,,
3141,875863,7/22/2010,Congressman Richard G. Lugar,Petitioner filed 1-601 for her husband,,,,,,,,,,,
3142,875255,7/16/2010,Congressman Stephen F. Lynch,"Invites the Secretary to testify on Wednesday, July 21, before the Committee on Oversight and Government Reform's Subcommittee on Federal Workforce, Postal Service, and the District of Columbia on ""Are Agencies Playing It Safe and Secure: An Examination of Worker Protections Pre- and Post-Injury.""",,,,,,,,,,,
3143,875995,7/23/2010,Congressman Connie Mack,re the denial of 1-730 to(b)(6),,,,,,,,,,,
3144,875184,7/16/2010,Congressman Carolyn B. Maloney,Customer is requesting the status of her husband's I-290B.,,,,,,,,,,,
3145,875808,7/22/2010,Congressman Carolyn B. Maloney,Filed an appeal of denied 1-140,,,,,,,,,,,
3146,876012,7/22/2010,Congressman Donald A. Manzullo,Writes on behalf of constituent regarding complaint of two apointees within DHS,,,,,,,,,,,
3147,873440,7/2/2010,Senator John McCain,Request for PERN Labor certification.,,,,,,,,,,,
3148,,,,,,,,,,,,,,,
3149,,,,,,,,,,,,,,,
3150,875562,7/21/2010,Senator John McCain,    Regarding 1-485 for his family.,,,,,,,,,,,
3151,874559,7/13/2010,Senator Claire McCaskill,Writes concerning the use of contractors to respond to Congressional requests.,,,,,,,,,,,
3152,875848,7/22/2010,Congressman Michael McCaul,(b)(6)    Regarding the status of his 1-485 application.,,,,,,,,,,,
3153,875858,7/22/2010,Congressman Michael McCaul,Re the status of an 1-485.,,,,,,,,,,,
3154,876792,7/30/2010,Senator Mitch McConnell,Customer is requesting assistance with an 1-407,,,,,,,,,,,
3155,875593,7/21/2010,Congressman Jim McDermott,Congressman McDermott is requesting information on the reapplication process for Hl-B,,,,,,,,,,,
3156,876013,7/23/2010,"Congressman Howard ""Buck"" P, McKeon",Writes on behalf of a constituent who has a pending internal investigation against him front ICE.,,,,,,,,,,,
3157,875182,7/16/2010,Congressman Mike McMahon,®®    s requesting assistance with his wife’s immigration case.,,,,,,,,,,,
3158,,,,,,,,,,,,,,,
3159,,,,,,,,,,,,,,,
3160,876206,7/26/2010,Congressman Mike McMahon,Requests reconsideration of his constituent's O-l visa case.,,,,,,,,,,,
3161,875532,7/20/2010,Congressman Jerry McNemey,"Writes on behalf of his constituent,!^6)    lwho claims his application for a driver's license has been forwarded to DHS and is heavily delayedJ(bH6)    |is a naturalized citizen.",,,,,,,,,,,
3162,876789,7/30/2010,Congressman Jerry McNemey,Requesting the status of her husband's 1-601 waiver,,,,,,,,,,,
3163,874662,7/2/2010,Senator Robert Menendez,Writes on behalf of constituent [(bX6>    regarding his complaint that he was detained by DHS officials while travelling because of his name.,,,,,,,,,,,
3164,875427,7/20/2010,Senator Robert Menendez,Requests that taxpayers are fully reimbursed for all Federal resources mobilized as a result of the disaster in the Gulf.,,,,,,,,,,,
3165,876087,7/23/2010,Senator Robert Menendez,Re the status of an 1-601 waiver.,,,,,,,,,,,
3166,875083,7/16/2010,Congressman John L. Mica,Customer is requesting the status of an 1-601 waiver and requesting that the case be expedited.,,,,,,,,,,,
3167,875195,7/8/2010,Senator Barbara A. Mikulski,Status check for 1-485,,,,,,,,,,,
3168,,,,,,,,,,,,,,,
3169,875836,7/22/2010,Senator Barbara A. Mikulski,Writes on behalf of constituent who has been placed on administrative leave by FPS.,,,,,,,,,,,
3170,876451,7/28/2010,Congressman Candice S. Miller,Writes on behalf of constituent (b)(6>    regarding his TRIP.,,,,,,,,,,,
3171,873382,7/2/2010,Congressman Gary G. Miller,"Customer is requesting assistance with his wife’s immigration case, and that she may allowed to return to the US.",,,,,,,,,,,
3172,873445,7/2/2010,Congressman Gary G. Miller,Customer is requesting that status of of his wife's 1-601 waiver.,,,,,,,,,,,
3173,875157,7/16/2010,Congressman Gary G. Miller,Customer is requesting assistance on an 1-485.,,,,,,,,,,,
3174,875465,7/20/2010,Congressman Gary G. Miller,Writes on behalf of constituent(bX6)    ‘egarding his personnel issue.,,,,,,,,,,,
3175,873392,7/2/2010,Congressman George Miller,Customer is requesting the status of her husband's 1-601 waiver.,,,,,,,,,,,
3176,876138,7/26/2010,Congressman George Miller,Writes on behalf of constituent ^b)(6i    regarding her TWIC.,,,,,,,,,,,
3177,873515,7/2/2010,Congressman Harry E. Mitchell,Shares concerns regarding media reports of citizens being added to the No-Fly list in error and entering the U.S. by land.,,,,,,,,,,,
3178,875750,7/22/2010,Senator Lisa Murkowski,"Request for the Department to submit a funding request to replace the HH-60 helicopter that crashed on July 7, 2010.",,,,,,,,,,,
3179,,,,,,,,,,,,,,,
3180,,,,,,,,,,,,,,,
3181,876766,7/30/2010,Senator Lisa Murkowski,Status of an 1-601 waiver,,,,,,,,,,,
3182,875502,7/20/2010,Congressman Scott Murphy,®®    s having issues securing a U.S. birth certificate for her daughter ®®,,,,,,,,,,,
3183,876771,7/30/2010,Congressman Scott Murphy,1-130 status update ®®,,,,,,,,,,,
3184,874016,7/6/2010,Senator Patty Murray,Writes on behalf of constituent who is requesting to observe the security in University Stadiums which he believes is at risk for a terrorist attack.,,,,,,,,,,,
3185,875138,7/13/2010,Congressman Sue Myrick,Rep. Sue Myrick writes regarding UFW Post seeks surplus generator.,,,,,,,,,,,
3186,873636,7/6/2010,Congressman Jerold Nadler,Supports two grant applications submitted by ®®,,,,,,,,,,,
3187,,,,®®    |for funding under the Urban Areas Security Initiative.,,,,,,,,,,,
3188,873844,7/7/2010,Senator Bill Nelson,®®    would like to appy for citizenship,,,,,,,,,,,
3189,875186,7/16/2010,Senator Bill Nelson,HP status request,,,,,,,,,,,
3190,,,,,,,,,,,,,,,
3191,875189,7/16/2010,Senator Bill Nelson,Customer is requesting citizention documentation,,,,,,,,,,,
3192,876803,7/30/2010,Senator Bill Nelson,Customer is requesting a biometric appointment for his wife to renew her residency status,,,,,,,,,,,
3193,874539,7/13/2010,Congressman Bill L. Owens,Rep. Owens writes regarding appointment of permanent Alexandria Bay Port director.,,,,,,,,,,,
3194,875120,7/16/2010,Congressman Bill L. Owens,"Customer is requesting and expedited for and 1-129 R-l work visa, because not all the information was supplied to the applicant at the time of filing.",,,,,,,,,,,
3195,875125,7/16/2010,Congressman Bill L. Owens,"customers are requesting the status of their 1-131,1-765 and I-485's.",,,,,,,,,,,
3196,874018,7/8/2010,Congressman Frank Pallone,Immigration status,,,,,,,,,,,
3197,875174,7/16/2010,Congressman Frank Pallone,Writes on behalf of constituent who has dificulty re entering the US.,,,,,,,,,,,
3198,876398,7/27/2010,Congressman Frank Pallone,Writes regarding constituent who is repeatedly questioned a port of entries.,,,,,,,,,,,
3199,876643,7/29/2010,Congressman Erik Paulsen,writes with concerns about her job and office that's being relocated to Dallas.,,,,,,,,,,,
3200,,,,,,,,,,,,,,,
3201,875183,6/22/2010,Congressman Pedro Pierluisi,Petitioner requests status,,,,,,,,,,,
3202,876646,7/29/2010,Congressman Pedro Pierluisi,"Writes regarding the high murder rate in Puerto Rico and the amount of funding, personnel and other resources that the Federal Government, parti culary DOJ and DHS have devoted to this problem.",,,,,,,,,,,
3203,876164,7/26/2010,Congressman Bill Posey,Writes to suport the City of Palm Bay's application for the Assistance to Firefighters Grant program.,,,,,,,,,,,
3204,876552,7/28/2010,"Senator Mark L, Pryor",Writes on behalf of constituentj(b)(6)    h'ho has concerns regarding the comment period related to the National Strategy for Trusted Identities in Cyberspace program.,,,,,,,,,,,
3205,873674,7/6/2010,Senator Jack Reed,Refugee relative application,,,,,,,,,,,
3206,875703,7/22/2010,Senator Jack Reed,Re the status of an 1-601.,,,,,,,,,,,
3207,875161,7/16/2010,Congressman Dennis R. Rehberg,(b)(6)    is requesting a timeline for his wife's i-601 waiver,,,,,,,,,,,
3208,874401,7/12/2010,Congressman Laura Richardson,Writes to request increased funding and staffing for the Office of Disability Integration and Coordination (OIDC) at the Federal Emergency Management Agency (FEMA).,,,,,,,,,,,
3209,,,,,,,,,,,,,,,
3210,873380,7/2/2010,Senator Jim Risch,Customer is requesting assistance with obtaining duplicate naturalization documents,,,,,,,,,,,
3211,875897,7/23/2010,Senator John D. Rockefeller,®®    regarding expediting the process of the 1-485.,,,,,,,,,,,
3212,874354,7/12/2010,Congressman Ciro D. Rodriguez,Writes on behalf of constituent ®®    regarding water from a port of entry draining onto her property.,,,,,,,,,,,
3213,875123,7/16/2010,Congressman Tom Rooney,Writes on behalf of constituent who is on watchlist.,,,,,,,,,,,
3214,873403,7/2/2010,Congressman Peter Roskam,Customer is requesting that his background results be provided to his Home study representative for the completion of the Form I-600A.,,,,,,,,,,,
3215,875193,7/8/2010,Congressman Steven R. Rothman,Attorney represents petitioner and her husband who are waiting the results of an appeal of his I-601appeal,,,,,,,,,,,
3216,875589,7/21/2010,Congressman Steven R. Rothman,status update on a 1-765 application,,,,,,,,,,,
3217,873781,7/7/2010,Senator Bernard Sanders,Senator Sanders shares concerns regarding planned closure of the Morses Line Border Port of Entry.,,,,,,,,,,,
3218,,,,,,,,,,,,,,,
3219,875007,7/14/2010,Congressman John P. Sarbanes,Writes on behalf of constituent who is concerned about an individual's deportation case.,,,,,,,,,,,
3220,876529,7/28/2010,Congressman John P. Sarbanes,"Writes regarding a contract with Lookingglass Cyber Solutions that was set to expire on Wednesday, July 28.",,,,,,,,,,,
3221,874183,7/10/2010,Congressman Margo Schlanger,CRCL Annual Report,,,,,,,,,,,
3222,875312,7/15/2010,Congressman Margo Schlanger,Writes concerning enhancing the Somali American community engagement efforts.,,,,,,,,,,,
3223,876782,7/22/2010,Congressman Margo Schlanger,Writes concerning constituent inquiry of two recently appointed individuals to positions within DHS.,,,,,,,,,,,
3224,873490,7/2/2010,Congressman Aaron Schock,Writes to offer suggestions from constituents regarding the oil spill clean up.,,,,,,,,,,,
3225,873247,6/30/2010,Senator Charles E. Schumer,Supports the Pittsfield Fire District's application for funding under the Assistance to Firefights Grant Program.,,,,,,,,,,,
3226,873260,6/30/2010,Senator Charles E. Schumer,Supports the application submitted by Pine Hill Fire District No. 5 for funding under the Assistance ot Firefighter Grant Program.,,,,,,,,,,,
3227,873332,7/1/2010,Senator Charles E. Schumer,Writes to support the Johnsburg Volunteer Fire Company's application for the Assistance to Firefighters Grants Program.,,,,,,,,,,,
3228,873771,7/7/2010,Senator Charles E. Schumer,Writes to support the City of Beacon's application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
3229,,,,,,,,,,,,,,,
3230,873777,7/7/2010,Senator Charles E. Schumer,Writes to support the Board of Fire Commissioners and the Islip Fire District's applications for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
3231,873804,7/7/2010,Senator Charles E. Schumer,"Writes in support of the application submitted by Fishkill, New York, for funding under the Assistance to Firefighters Grant Program.",,,,,,,,,,,
3232,873817,7/7/2010,Senator Charles E. Schumer,"Writes in support of the application submitted by Glenham, New York, for funding under the Assistance to Firefighters Grant Program.",,,,,,,,,,,
3233,873820,7/7/2010,Senator Charles E. Schumer,"Writes in support of the application submitted by East Branch, New York, for funding under the Assistance to Firefighters Grant Program.",,,,,,,,,,,
3234,874181,7/8/2010,Senator Charles E. Schumer,Supports the Munnsville Volunteer Fire Department’s application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
3235,874313,7/12/2010,Senator Charles E. Schumer,Writes to support the Rockland Paramedic Services Inc.'s application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
3236,874347,7/12/2010,Senator Charles E. Schumer,Supports the Nanuet Fire Department's application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
3237,874369,7/12/2010,Senator Charles E. Schumer,Writes in support of Arcade Fire Department's application for a vehicle and fire equipment under the Assistance to Firefighters Grant Program.,,,,,,,,,,,
