LetterID,ID,DATE,year,congress,FROM,pattern,bioname,agency,SUBJECT,TYPE,ALT_TYPE,CERTAINTY,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR,first_name,first_initial,common_name,middle_name,middle_initial,last_name,id,icpsr,party_code,cqlabel,state,state_abbrev,chamber,bioImgURL,seo_name,district_code,party_name,nominate.dim2,nominate.dim1,nominate.geo_mean_probability,party_size,maiden_name,first_last,first_maiden,common_last,first_middle_last,first_initial_last,common_middle_last,common_initial_last,last_comma_first,first_maiden_last,common_maiden_last,firstinitial_middleinitial_last,last_comma_initial,last_comma_commoninitial,last_comma_common,last_comma_first_maiden,chamber_last,n
NA,32171,2016-06-17,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Medical billing/debt issues,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,32189,2016-06-20,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Seeking physical rehab at VA facility,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,32372,2016-06-30,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,RONA request,NA,NA,NA,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,32373,2016-06-30,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,RONA request,NA,NA,NA,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,32477,2016-07-11,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Follow-up:  medical/billing debt issues,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,32478,2016-07-11,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Follow-up:  medical/billing debt issues,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,32582,2016-07-14,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Follow-up:  request for VAMC records,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,32583,2016-07-14,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Follow-up:  request for VAMC records,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,33036,2016-08-16,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Applying vet's preference to real estate company hiring,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,33131,2016-08-22,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Status of OIG Hotline case,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,33132,2016-08-22,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Status of OIG Hotline case,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,33178,2016-08-25,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,High interest rate on va debt,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,33179,2016-08-25,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,High interest rate on va debt,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,33265,2016-09-01,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Concerns about crisis line,NA,NA,NA,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,33266,2016-09-01,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Concerns about crisis line,NA,NA,NA,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,33644,2016-09-29,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,SBP/DIC issues (rec'd from DFAS),1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,33718,2016-10-05,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Disability claim concerns (rec'd from Army),1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,33719,2016-10-05,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Disability claim concerns (rec'd from Army),1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,34087,2016-11-03,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Saturday premium pay,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34089,2016-11-03,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Saturday premium pay,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34125,2016-11-07,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Status of appeal,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,34126,2016-11-07,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Status of appeal,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,34259,2016-11-21,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Time-sensitive Choice concerns,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34266,2016-11-21,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Employment issues with contractor providing exam services,1,1,2,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34345,2016-11-30,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Request for burial flag (rec'd from Air Force),1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34457,2016-12-06,2016,114,Representative Davis. R.,NA,,VA,Claim status,1,NA,1,NA,NA,NA,Multiple Davis' FOIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NA,34518,2016-12-07,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Accreditation request,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,34519,2016-12-07,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Accreditation request,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,34525,2016-12-07,2016,114,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Claim for service connection,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11420301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8839376217739167,251,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,34535,2016-12-08,2016,114,"Young, D.","david young|dave young|young, david|^young, d$|young, dave","YOUNG, David",VA,Post 911 GI Bill issues,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,David,D,Dave,NA,NA,YOUNG,MH11421521,21521,200,(IA-03),iowa,IA,House,021521.jpg,david-young,3,Republican Party,-0.038,0.442,0.8799011552008048,251,404error,David YOUNG,404error,Dave YOUNG,404error,404error,404error,404error,"YOUNG, David",404error,404error,404error,"^YOUNG, D$","^YOUNG, D$","YOUNG, Dave",404error,NA,1
NA,34536,2016-12-08,2016,114,"Young, D.","donald young|donald edwin young|donald e young|don young|don edwin young|don e young|young, donald|^young, d$|young, don|d e young","YOUNG, Donald Edwin",VA,Post 911 GI Bill issues,1,NA,1,NA,NA,NA,Multiple Young's FOIA,NA,Donald,D,Don,Edwin,E,YOUNG,MH11414066,14066,200,(AK-01),alaska,AK,House,014066.jpg,donald-edwin-young,1,Republican Party,0.021,0.283,0.8492065603662585,251,404error,Donald YOUNG,404error,Don YOUNG,Donald Edwin YOUNG,Donald E YOUNG,Don Edwin YOUNG,Don E YOUNG,"YOUNG, Donald",404error,404error,D E YOUNG,"^YOUNG, D$","^YOUNG, D$","YOUNG, Don",404error,NA,1
NA,36283,2008-10-01,2008,110,"Rogers, M. (MI)",NA,,VA,Request for reduction in amount paid monthly for overpayment,1,NA,1,NA,NA,NA,Multiple Rogers' FOIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NA,37422,2008-01-15,2008,110,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Tort - Wrongful death claim,1,NA,2,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11020301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8184463465050734,206,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,37423,2008-01-15,2008,110,"Rogers, M.","mike rogers|mike j rogers|michael rogers|michael j rogers|rogers, mike|^rogers, m$|rogers, michael|m j rogers","ROGERS, Mike",VA,Tort - Wrongful death claim,1,NA,2,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,NA,J,ROGERS,MH11020120,20120,200,(MI-08),michigan,MI,House,020120.jpg,mike-rogers,8,Republican Party,0.098,0.4,0.826,206,404error,Mike ROGERS,404error,Michael ROGERS,404error,Mike J ROGERS,404error,Michael J ROGERS,"ROGERS, Mike",404error,404error,M J ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,38654,2008-03-12,2008,110,"Rogers, M.","mike rogers|mike dennis rogers|mike d rogers|michael rogers|michael dennis rogers|michael d rogers|rogers, mike|^rogers, m$|rogers, michael|m d rogers","ROGERS, Mike Dennis",VA,Complimentary Letter,NA,NA,NA,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,Dennis,D,ROGERS,MH11020301,20301,200,(AL-03),alabama,AL,House,020301.jpg,mike-dennis-rogers,3,Republican Party,0.457,0.352,0.8184463465050734,206,404error,Mike ROGERS,404error,Michael ROGERS,Mike Dennis ROGERS,Mike D ROGERS,Michael Dennis ROGERS,Michael D ROGERS,"ROGERS, Mike",404error,404error,M D ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
NA,38655,2008-03-12,2008,110,"Rogers, M.","mike rogers|mike j rogers|michael rogers|michael j rogers|rogers, mike|^rogers, m$|rogers, michael|m j rogers","ROGERS, Mike",VA,Complimentary Letter,NA,NA,NA,NA,NA,NA,Multiple Rogers' FOIA,NA,Mike,M,Michael,NA,J,ROGERS,MH11020120,20120,200,(MI-08),michigan,MI,House,020120.jpg,mike-rogers,8,Republican Party,0.098,0.4,0.826,206,404error,Mike ROGERS,404error,Michael ROGERS,404error,Mike J ROGERS,404error,Michael J ROGERS,"ROGERS, Mike",404error,404error,M J ROGERS,"^ROGERS, M$","^ROGERS, M$","ROGERS, Michael",404error,NA,1
