agency,bioname,DATE,SUBJECT,TYPE,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,n
EPA,"GOODLATTE, Robert William",2014-08-15,EPA'S PROPOSED RULE ON THE PERFORMANCE FOR NEW RESIDENTIAL WOOD HEATERS,4,NA,NA,NA,NA,"NA",2
DHHS_CMS,"GOODLATTE, Robert William",2014-08-20,"Across the Commonwealth of Virginia and specifically in the Sixth Congressional District, individuals have seen an increase in health insurance costs as the Patient Protection and Affordable Care Act (PPACA) has been implemented.",5,NA,legislation,Patient Protection and Affordable Care Act (PPACA),NA,NA,2
DHHS_CMS,"GOODLATTE, Robert William",2014-08-20,"Across the Commonwealth of Virginia and specifically in the Sixth Congressional District, individuals have seen an increase in health insurance costs as the Patient Protection and Affordable Care Act (PPACA) has been implemented.",4,NA,legislation,Patient Protection and Affordable Care Act (PPACA),NA,NA,2
DHHS_CMS,"ISRAEL, Steve",2014-08-20,Concerns Regarding the New York State's Vital Access Program (VAP) funding for Visiting Nursing Associated of Long Island (VNALI),3,5,NA,NA,NA,NA,2
DHHS_CMS,"ISRAEL, Steve",2014-08-20,Concerns Regarding the New York State's Vital Access Program (VAP) funding for Visiting Nursing Associated of Long Island (VNALI),3,NA,NA,NA,NA,NA,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-08-20,Alleges Inequality In Pay & Requests Assistance With Case,1,NA,lawsuit,NA,NA,also see 478 and 488,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-08-20,Alleges Inequality In Pay & Requests Assistance With Case,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"WYDEN, Ronald Lee",2014-08-21,Balance billing of a Senior Advantage member,1,2,NA,NA,NA,NA,2
DHHS_CMS,"WYDEN, Ronald Lee",2014-08-21,Balance billing of a Senior Advantage member,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"BARRASSO, John A.",2014-08-27,"(CONG DEL 2): Request response by Sept 9 re: Enrollment in the Health Insurance Exchanges Update / (4) Question/Infomation (Breakdown A's based on the state, medal level and age of the enrollees)",5,NA,NA,NA,NA,NA,2
DHHS_CMS,"BARRASSO, John A.",2014-08-27,"(CONG DEL 2): Request response by Sept 9 re: Enrollment in the Health Insurance Exchanges Update / (4) Question/Infomation (Breakdown A's based on the state, medal level and age of the enrollees)",5,NA,information,"Enrollment in the Health Insurance Exchanges Update / (4) Question/Infomation (Breakdown A's based on the state, medal level and age of the enrollees)",NA,NA,2
DHHS_CMS,"McKINLEY, David",2014-09-02,CMS -1614-P Baha Proposed Rule.,5,NA,rule,CMS -1614-P Baha Proposed Rule.,future,NA,2
DHHS_CMS,"McKINLEY, David",2014-09-02,CMS -1614-P Baha Proposed Rule.,5,4,rule,CMS -1614-P Baha Proposed Rule.,future,NA,2
DHHS_CMS,"BROWNLEY, Julia",2014-09-09,Community-Based Care Transition Program CT-0912-0063: Ventura County Care Transitions Community Partnerships Lead CBO Ventura County Area Agency on Aging.,3,NA,NA,NA,NA,NA,2
DHHS_CMS,"BROWNLEY, Julia",2014-09-09,Community-Based Care Transition Program CT-0912-0063: Ventura County Care Transitions Community Partnerships Lead CBO Ventura County Area Agency on Aging.,3,5,NA,NA,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2014-09-09,Writing on Behalf of a Constituent's Concerns About the Fingerprinting Requirements of a Provider of DME,2,1,NA,NA,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2014-09-09,Writing on Behalf of a Constituent's Concerns About the Fingerprinting Requirements of a Provider of DME,1,2,NA,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2014-09-09,NA,5,NA,information,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2014-09-09,NA,5,NA,oversight,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2014-09-11,Support Application To Serve As Superintendent For Mine Health and Safety,5,NA,Superintendent For Mine Health and Safety,NA,NA,more related to 5s than a 1 since within administration,2
DOL_MSHA,"RAHALL, Nick Joe, II",2014-09-11,Support Application To Serve As Superintendent For Mine Health and Safety,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"ENGEL, Eliot Lance",2014-09-12,Writes regarding CMS' intended issuance of $1.25 billion disallowance of NY Medicaid funds for SFY 2010-2011. Concerns regarding the impact of this disallowance on persons with developmental disabilities.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"ENGEL, Eliot Lance",2014-09-12,Writes regarding CMS' intended issuance of $1.25 billion disallowance of NY Medicaid funds for SFY 2010-2011. Concerns regarding the impact of this disallowance on persons with developmental disabilities.,5,3,NA,NA,NA,NA,2
DHHS_CMS,"FLAKE, Jeff",2014-09-15,Writing Regarding Provision Contained in the Center For Medicare and Medicaid Services (CMS) Physician Fee Schedule Proposed For 2015,5,NA,rule,Provision Contained in the Center For Medicare and Medicaid Services (CMS) Physician Fee Schedule Proposed For 2015,future,NA,2
DHHS_CMS,"FLAKE, Jeff",2014-09-15,Writing Regarding Provision Contained in the Center For Medicare and Medicaid Services (CMS) Physician Fee Schedule Proposed For 2015,4,5,rule,Provision Contained in the Center For Medicare and Medicaid Services (CMS) Physician Fee Schedule Proposed For 2015,future,NA,2
DHHS_CMS,"SCOTT, Tim",2014-09-18,Concerns With The Local Coverage Determination (LCD) For Mohs Micrographic Surgery (MMS),1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SCOTT, Tim",2014-09-18,Concerns With The Local Coverage Determination (LCD) For Mohs Micrographic Surgery (MMS),2,4,NA,NA,NA,NA,2
DHHS_CMS,"TIBERI, Patrick (Pat)",2014-09-18,Writing Express Concern With The Electronic Health Record (EHR) Meaningful Use Program.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"TIBERI, Patrick (Pat)",2014-09-18,Writing Express Concern With The Electronic Health Record (EHR) Meaningful Use Program.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"DENT, Charles W.",2014-09-19,Request for Support From CMS,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"DENT, Charles W.",2014-09-19,Request for Support From CMS,1,2,NA,NA,NA,NA,2
DHHS_CMS,"SCOTT, Austin",2014-09-19,Writing on Behalf of a Constituent's Denied Medicare Enrollment Application,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SCOTT, Austin",2014-09-19,Writing on Behalf of a Constituent's Denied Medicare Enrollment Application,1,2,NA,NA,NA,NA,2
DHHS_CMS,"HONDA, Mike",2014-09-22,Regarding Durable Medical Equipment Medicare Administrative Contractor (DME MAC) Actions Concerning Speech Generating Devices (SGDs),5,2,NA,NA,NA,NA,2
DHHS_CMS,"HONDA, Mike",2014-09-22,Regarding Durable Medical Equipment Medicare Administrative Contractor (DME MAC) Actions Concerning Speech Generating Devices (SGDs),5,NA,NA,NA,NA,NA,2
DHHS_CMS,"NELSON, Clarence William (Bill)",2014-09-23,Regarding Medicare Fraud,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"NELSON, Clarence William (Bill)",2014-09-23,Regarding Medicare Fraud,1,5,NA,NA,NA,NA,2
DHHS_CMS,"BLUMENAUER, Earl",2014-09-24,The Centers for Medicare and Medicaids Services (CMS) Currently Does Not Reimburse Medicare Provider For Having Such Conversations With Their Patients,4,5,NA,NA,NA,NA,2
DHHS_CMS,"BLUMENAUER, Earl",2014-09-24,The Centers for Medicare and Medicaids Services (CMS) Currently Does Not Reimburse Medicare Provider For Having Such Conversations With Their Patients,2,4,NA,NA,NA,NA,2
DHHS_CMS,"CARTWRIGHT, Matt",2014-09-24,Medicare Denied Ambulance Services,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"CARTWRIGHT, Matt",2014-09-24,Medicare Denied Ambulance Services,1,2,NA,NA,NA,NA,2
DHHS_CMS,"SIRES, Albio",2014-09-24,Regarding Confirmation of Received Documents.,1,0,NA,NA,NA,NA,2
DHHS_CMS,"SIRES, Albio",2014-09-24,Regarding Confirmation of Received Documents.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"SANFORD, Mark",2014-09-29,Diabetic Medical Supplies,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SANFORD, Mark",2014-09-29,Diabetic Medical Supplies,1,2,NA,NA,NA,NA,2
DHHS_CMS,"DOGGETT, Lloyd Alton, II",2014-09-30,"Followup to conversation seeking information regarding two Washington-area contactors, Cognosante and SRA International,  that CMS awarded millions of dollars to perform enrollment assistance.  Urges the [Secretary's] personal review of documents in order to determine the cost-effectiveness of the Enrollment Assistance Program (EAP)",5,2,NA,NA,NA,NA,2
DHHS_CMS,"DOGGETT, Lloyd Alton, II",2014-09-30,"Followup to conversation seeking information regarding two Washington-area contactors, Cognosante and SRA International,  that CMS awarded millions of dollars to perform enrollment assistance.  Urges the [Secretary's] personal review of documents in order to determine the cost-effectiveness of the Enrollment Assistance Program (EAP)",2,4,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-02,Questions Regarding the Employer Mandate and the Affordable Care Act.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-02,Questions Regarding the Employer Mandate and the Affordable Care Act.,2,1,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-10-02,Inquires if Gender Reassignment Surgery is Covered Under Obamacare.,5,1,legislation,Affordable Care Act,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-10-02,Inquires if Gender Reassignment Surgery is Covered Under Obamacare.,5,NA,legislation,Affordable Care Act,NA,NA,2
DHHS_CMS,"SINEMA, Kyrsten",2014-10-03,Email - Letter co-addressed to Jeh Johnson (Homeland Security) - Writes to request information and action regarding the growing threat of cyber-attacks against healthcare networks and hospital systems.,5,NA,information,growing threat of cyber-attacks against healthcare networks and hospital systems,NA,NA,2
DHHS_CMS,"SINEMA, Kyrsten",2014-10-03,Email - Letter co-addressed to Jeh Johnson (Homeland Security) - Writes to request information and action regarding the growing threat of cyber-attacks against healthcare networks and hospital systems.,5,NA,information,Writes to request information and action regarding the growing threat of cyber-attacks against healthcare networks and hospital systems.,NA,NA,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-10-07,Alleges Inequality In Pay,1,NA,lawsuit,NA,NA,NA,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-10-07,Alleges Inequality In Pay,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"SHELBY, Richard C.",2014-10-07,Cababa Government Benefit Administrators.,2,5,NA,NA,NA,NA,2
DHHS_CMS,"SHELBY, Richard C.",2014-10-07,Cababa Government Benefit Administrators.,0,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2014-10-09,Regarding the Proposed Rule for the CY 2015 Medicare Physician Fee Schedule,5,4,rule,Proposed Rule for the CY 2015 Medicare Physician Fee Schedule,future,NA,2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2014-10-09,Regarding the Proposed Rule for the CY 2015 Medicare Physician Fee Schedule,5,NA,rule,Proposed Rule for the CY 2015 Medicare Physician Fee Schedule,future,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-09,Issues with Verification and the Healthcare Marketplace.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-09,Issues with Verification and the Healthcare Marketplace.,2,1,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2014-10-10,Certification for MSHA GS-6 Level Position,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2014-10-10,Certification for MSHA GS-6 Level Position,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"UDALL, Thomas (Tom)",2014-10-14,Complaint Against MSHA & Requests OIG To Investigate,5,NA,investigation,NA,NA,"does not name a constituent type, seems like his request",2
DOL_MSHA,"UDALL, Thomas (Tom)",2014-10-14,Complaint Against MSHA & Requests OIG To Investigate,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-16,Hostile Work Environment Complaint,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-16,Hostile Work Environment Complaint,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CARPER, Thomas Richard",2014-10-20,"(CONG DEL 2): Oversight - CMS Quarterly Rpt on Actions to Combat Waste, Fraud and Abuse in Medicare Part D Prescription Drug Program (Part D) / Updates re: Key Program Integrity Metrics.",5,NA,NA,NA,NA,NA,2
DHHS_CMS,"CARPER, Thomas Richard",2014-10-20,"(CONG DEL 2): Oversight - CMS Quarterly Rpt on Actions to Combat Waste, Fraud and Abuse in Medicare Part D Prescription Drug Program (Part D) / Updates re: Key Program Integrity Metrics.",5,NA,information,"CMS Quarterly Rpt on Actions to Combat Waste, Fraud and Abuse in Medicare Part D Prescription Drug Program",NA,NA,2
DHHS_CMS,"MURPHY, Timothy",2014-10-20,Writes Regarding The (HBCS) Home and Base Community Serivce under Section (1915) of the Social Security . Act,5,NA,legislation,Home and Base Community Service under Section (1915) of the Social Security Act,NA,NA,2
DHHS_CMS,"MURPHY, Timothy",2014-10-20,Writes Regarding The (HBCS) Home and Base Community Serivce under Section (1915) of the Social Security . Act,5,4,legislation,Home and Base Community Serivce under Section (1915) of the Social Security . Act,NA,NA,2
DHHS_CMS,"POE, Ted",2014-10-20,Concern Regarding Dr Cover under the Marketplace Insurance Plan,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"POE, Ted",2014-10-20,Concern Regarding Dr Cover under the Marketplace Insurance Plan,1,2,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-10-20,Concerns Regarding Pharmacauetical Companies Having Control with Cost of Drugs and the Unfair of Prices,1,5,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-10-20,Concerns Regarding Pharmacauetical Companies Having Control with Cost of Drugs and the Unfair of Prices,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerns Regarding being Billed for Services that were Never Received.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerned Bills are not being Processed and Paid by Medicare.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerns Regarding Reimbursement Rate for 78815 and A4641,2,1,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerns Regarding Reimbursement Rate for 78815 and A4641,2,4,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerned Bills are not being Processed and Paid by Medicare.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2014-10-21,Concerns Regarding being Billed for Services that were Never Received.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRIFFIN, Tim",2014-10-21,Updated Committee (AMC RUC) Recommeded Changes to The Current Procedural Terminology (CPT) Medical Code Set,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRIFFIN, Tim",2014-10-21,RE: CY 2015 Physician Fee Schedule (PFS) Final Rule (Radiation Oncology).Updated Committee (AMC RUC) Recommeded Changes to The Current Procedural Terminology (CPT) Medical Code Set.,5,NA,rule,CY 2015 Physician Fee Schedule (PFS) Final Rule (Radiation Oncology),NA,NA,2
DHHS_CMS,"GRIFFIN, Tim",2014-10-21,RE: CY 2015 Physician Fee Schedule (PFS) Final Rule (Radiation Oncology).Updated Committee (AMC RUC) Recommeded Changes to The Current Procedural Terminology (CPT) Medical Code Set.,4,5,rule,CY 2015 Physician Fee Schedule (PFS) Final Rule (Radiation Oncology),NA,NA,2
DHHS_CMS,"GRIFFIN, Tim",2014-10-21,Updated Committee (AMC RUC) Recommeded Changes to The Current Procedural Terminology (CPT) Medical Code Set,5,4,NA,NA,NA,NA,2
DHHS_CMS,"GOSAR, Paul",2014-10-22,CMS (Medicare) Has Mandated Competitive Bidding Prices To Rural Areas.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GOSAR, Paul",2014-10-22,Concerns with access to Medicare products in rural areas,5,1,NA,NA,NA,NA,2
DHHS_CMS,"GOSAR, Paul",2014-10-22,CMS (Medicare) Has Mandated Competitive Bidding Prices To Rural Areas.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"GOSAR, Paul",2014-10-22,Concerns with access to Medicare products in rural areas,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"LUJAN GRISHAM, Michelle",2014-10-23,Regarding Billing Codes for Preventive Services. X-REF#092620141006,5,2,NA,NA,NA,NA,2
DHHS_CMS,"LUJAN GRISHAM, Michelle",2014-10-23,Regarding Billing Codes for Preventive Services. X-REF#092620141006,5,4,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-23,Concerns Regarding Patients and Meaningful Use.,2,3,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2014-10-23,Concerns Regarding Patients and Meaningful Use.,5,4,NA,NA,NA,NA,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-10-30,Allegations Of Unequal Treatment & Discrimination,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"MIKULSKI, Barbara Ann",2014-10-30,Allegations Of Unequal Treatment & Discrimination,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"SEWELL, Terri",2014-11-03,"Inquiry on Champion Home Care, LLC",2,5,NA,NA,NA,NA,2
DHHS_CMS,"SEWELL, Terri",2014-11-03,"Inquiry on Champion Home Care, LLC",2,NA,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-11-04,Regarding the Latest Guidelines on How to Rebate Money from Insurance Carriers that Fail to Reach the Medical Loss Ration (MLR) Standards.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2014-11-04,Regarding the Latest Guidelines on How to Rebate Money from Insurance Carriers that Fail to Reach the Medical Loss Ration (MLR) Standards.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"NEAL, Richard Edmund",2014-11-10,Clarification on ACA Section 1341; Transitional Reinsurance Fee and a Self Insured Trust,5,NA,legislation,Section 1341 of the Affordable Care Act,NA,NA,2
DHHS_CMS,"NEAL, Richard Edmund",2014-11-10,Clarification on ACA Section 1341; Transitional Reinsurance Fee and a Self Insured Trust,5,NA,legislation,Clarification on ACA Section 1341; Transitional Reinsurance Fee and a Self Insured Trust,NA,NA,2
DHHS_CMS,"BENISHEK, Dan",2014-11-12,Medicare Payment/Billing Issue,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"BENISHEK, Dan",2014-11-12,Medicare Payment/Billing Issue,1,2,NA,NA,NA,NA,2
DHHS_CMS,"CARTWRIGHT, Matt",2014-11-12,Outstanding Billing Concerns From Services Done At St. Luke's Hospital In June 2014.,2,1,NA,NA,NA,NA,3
DHHS_CMS,"CARTWRIGHT, Matt",2014-11-12,Outstanding Billing Concerns From Services Done At St. Luke's Hospital In June 2014.,2,NA,NA,NA,NA,NA,3
DHHS_CMS,"CARTWRIGHT, Matt",2014-11-12,Outstanding Billing Concerns From Services Done At St. Luke's Hospital In June 2014.,1,3,NA,NA,NA,NA,3
DHHS_CMS,"CAMPBELL, John (of California)",2014-11-14,Orange County Care Transitions Partmership - AppealTo CMS.,3,NA,NA,NA,NA,NA,2
DHHS_CMS,"CAMPBELL, John (of California)",2014-11-14,Orange County Care Transitions Partmership - AppealTo CMS.,3,2,NA,NA,NA,NA,2
DHHS_CMS,"WILSON, Addison Graves (Joe)",2014-11-14,Concerns Regarding 340b.,4,2,NA,NA,NA,NA,2
DHHS_CMS,"WILSON, Addison Graves (Joe)",2014-11-14,Concerns Regarding 340b.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRIFFITH, H. Morgan",2014-11-18,Concerns with monthly penalty for Part D,5,1,NA,NA,NA,NA,2
DHHS_CMS,"GRIFFITH, H. Morgan",2014-11-18,Concerns with monthly penalty for Part D,1,5,NA,NA,NA,NA,2
DHHS_CMS,"SÁNCHEZ, Linda T.",2014-11-20,Writing to Express Concern About An Anomaly in the Meaningful Difference Regulation for Medicare Part D Beneficiaries that may Limit Access for Low Incomes,5,NA,rule,Anomaly in the Meaningful Difference Regulation for Medicare Part D Beneficiaries that may Limit Access for Low Incomes,NA,NA,2
DHHS_CMS,"SÁNCHEZ, Linda T.",2014-11-20,Writing to Express Concern About An Anomaly in the Meaningful Difference Regulation for Medicare Part D Beneficiaries that may Limit Access for Low Incomes,5,NA,rule,Writing to Express Concern About An Anomaly in the Meaningful Difference Regulation for Medicare Part D Beneficiaries that may Limit Access for Low Incomes,NA,NA,2
DOD_OIG,"HOLDING, George E.B.",2014-11-21,NA,5,NA,investigation,NA,NA,NA,2
DOD_OIG,"HOLDING, George E.B.",2014-11-21,NA,1,NA,NA,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2014-11-24,NA,5,NA,information,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2014-11-24,NA,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"OWENS, William",2014-11-24,DEL (16) CONG: New York Vital Access Provider (VAP) Funds and Hospital Inpatient and Outpatient Upper Payment Limit (UPL),5,3,NA,NA,NA,NA,2
DHHS_CMS,"OWENS, William",2014-11-24,DEL (16) CONG: New York Vital Access Provider (VAP) Funds and Hospital Inpatient and Outpatient Upper Payment Limit (UPL),5,4,NA,NA,NA,NA,2
